iata,name,city,state,country,latitude,longitude
SAZ,USBP,Staples,MN,USA,46.38087944,-94.80660167
SBA,USBP,Santa Barbara,CA,USA,34.42621194,-119.8403733
SBD,USBP,San Bernardino,CA,USA,34.09535361,-117.2348742
SBM,USBP,Sheboygan,WI,USA,43.76949444,-87.85158944
SBN,USBP,South Bend,IN,USA,41.70895361,-86.31847417
SBO,USBP,Swainsboro,GA,USA,32.60825,-82.36869444
SBP,USBP,San Luis Obispo,CA,USA,35.23705806,-120.6423931
SBS,USBP,Steamboat Springs,CO,USA,40.51625944,-106.8663006
SBU,USBP,Blue Earth,MN,USA,43.59534389,-94.09284833
SBX,USBP,Shelby,MT,USA,48.54125278,-111.8720722
SBY,USBP,Salisbury,MD,USA,38.34052611,-75.51028806
SCB,USBP,Scribner,NE,USA,41.61033333,-96.62986111
SCC,USBP,Deadhorse,AK,USA,70.19475583,-148.4651608
SCD,USBP,Sylacauga,AL,USA,33.17183583,-86.30553778
SCE,USBP,NA,NA,USA,40.851206,-77.846302
SCH,USBP,Schenectady,NY,USA,42.85245556,-73.9288675
SCK,USBP,Stockton,CA,USA,37.89426694,-121.2386203
SCM,USBP,Scammon Bay,AK,USA,61.84454111,-165.5737492
SCX,USBP,Oneida,TN,USA,36.45569444,-84.58575
SD07,USBP,Bison,SD,USA,45.51859778,-102.4671042
SD10,USBP,Canton,SD,USA,43.30888889,-96.571
SD12,USBP,De Smet,SD,USA,44.43080278,-97.56118861
SD16,USBP,Eureka,SD,USA,45.79998111,-99.6420625
SD18,USBP,Flandreau,SD,USA,44.00386056,-96.59310139
SD22,USBP,Hoven,SD,USA,45.25755861,-99.79783944
SD28,USBP,McLaughlin,SD,USA,45.79680833,-100.7842503
SD32,USBP,Murdo,SD,USA,43.85165639,-100.7120811
SD33,USBP,Parkston,SD,USA,43.37915361,-97.97118278
SD34,USBP,Presho,SD,USA,43.90637833,-100.0370669
SDA,USBP,Shenandoah,IA,USA,40.75148167,-95.41347222
SDF,USBP,Louisville,KY,USA,38.17438889,-85.736
SDL,USBP,Scottsdale,AZ,USA,33.622875,-111.9105333
SDM,USBP,San Diego,CA,USA,32.57230556,-116.98025
SDP,USBP,Sand Point,AK,USA,55.31502778,-160.5176944
SDY,USBP,Sidney,MT,USA,47.70685778,-104.1925544
SEA,USBP,Seattle,WA,USA,47.44898194,-122.3093131
SEE,USBP,San Diego (El Cajon),CA,USA,32.82623111,-116.9724497
SEF,USBP,Sebring,FL,USA,27.45640278,-81.3424
SEG,USBP,Selinsgrove,PA,USA,40.82052917,-76.86377611
SEM,USBP,Selma,AL,USA,32.34394667,-86.98780333
SEP,USBP,Stephenville,TX,USA,32.21532333,-98.17766722
SER,USBP,Seymour,IN,USA,38.92355361,-85.90736556
SET,USBP,St Charles,MO,USA,38.92969444,-90.42996111
SEZ,USBP,Sedona,AZ,USA,34.84862889,-111.7884614
SFB,USBP,Orlando,FL,USA,28.77764,-81.23748944
SFD,USBP,Winner,SD,USA,43.39058278,-99.84256194
SFF,USBP,Spokane,WA,USA,47.68281806,-117.3225583
SFM,USBP,Sanford,ME,USA,43.39386111,-70.70800028
SFO,USBP,San Francisco,CA,USA,37.61900194,-122.3748433
SFQ,USBP,Suffolk,VA,USA,36.68235361,-76.60187333
SFY,USBP,Savanna,IL,USA,42.04581972,-90.10760056
SFZ,USBP,Pawtucket,RI,USA,41.92076333,-71.49138139
SGF,USBP,Springfield,MO,USA,37.24432611,-93.38685806
SGH,USBP,Springfield,OH,USA,39.84028194,-83.84015056
SGJ,USBP,St. Augustine,FL,USA,29.95925,-81.33975
SGR,USBP,Houston,TX,USA,29.62225306,-95.65652889
SGS,USBP,South St Paul,MN,USA,44.85713278,-93.03285389
SGT,USBP,Stuttgart,AR,USA,34.60054,-91.57457417
SGU,USBP,St George,UT,USA,37.09058333,-113.5930556
SGY,USBP,Skagway,AK,USA,59.46006194,-135.3156636
SHD,USBP,Staunton/Harrisonburg,VA,USA,38.26384333,-78.89643806
SHG,USBP,Shungnak,AK,USA,66.88916556,-157.1505119
SHH,USBP,Shishmaref,AK,USA,66.24956861,-166.0895589
SHL,USBP,Sheldon,IA,USA,43.20839361,-95.83343306
SHN,USBP,Shelton,WA,USA,47.23355556,-123.1475556
SHR,USBP,Sheridan,WY,USA,44.76919556,-106.9802794
SHV,USBP,Shreveport,LA,USA,32.4466275,-93.82559833
SHX,USBP,Shageluk,AK,USA,62.69511944,-159.5690614
SIG,USBP,San Juan,PR,USA,18.45675,-66.09883333
SIK,USBP,Sikeston,MO,USA,36.89888889,-89.56175
SIT,USBP,Sitka,AK,USA,57.04713806,-135.3615983
SIV,USBP,Sullivan,IN,USA,39.1147125,-87.44832917
SIY,USBP,Montague,CA,USA,41.78144167,-122.4681094
SJC,USBP,San Jose,CA,USA,37.36186194,-121.9290089
SJN,USBP,St Johns,AZ,USA,34.51855556,-109.37875
SJT,USBP,San Angelo,TX,USA,31.35775,-100.4963056
SJU,USBP,San Juan,PR,USA,18.43941667,-66.00183333
SJX,USBP,St James,MI,USA,45.69227778,-85.56630556
SKA,USBP,NA,NA,USA,47.615058,-117.655803
SKI,USBP,Sac City,IA,USA,42.37908333,-94.97958333
SKW,USBP,Skwentna,AK,USA,61.965295,-151.1913661
SKX,USBP,Taos,NM,USA,36.45819,-105.6724289
SLB,USBP,Storm Lake,IA,USA,42.59719444,-95.24066667
SLC,USBP,Salt Lake City,UT,USA,40.78838778,-111.9777731
SLE,USBP,Salem,OR,USA,44.90952778,-123.0025
SLG,USBP,Siloam Springs,AR,USA,36.19060778,-94.49088306
SLK,USBP,Saranac Lake,NY,USA,44.38531,-74.20618472
SLN,USBP,Salina,KS,USA,38.7914825,-97.65060333
SLO,USBP,Salem,IL,USA,38.64287222,-88.96418528
SLQ,USBP,Sleetmute,AK,USA,61.70931139,-157.1557008
SLR,USBP,Sulphur Springs,TX,USA,33.15983333,-95.62113889
SMD,USBP,Fort Wayne,IN,USA,41.14335389,-85.15277694
SME,USBP,Somerset,KY,USA,37.05419722,-84.61494139
SMF,USBP,Sacramento,CA,USA,38.69542167,-121.5907669
SMN,USBP,Salmon,ID,USA,45.12047778,-113.8820103
SMO,USBP,Santa Monica,CA,USA,34.01582194,-118.4512961
SMQ,USBP,Somerville,NJ,USA,40.62599083,-74.67024333
SMS,USBP,Sumter,SC,USA,33.99569444,-80.3615
SMX,USBP,Santa Maria,CA,USA,34.89924833,-120.4575825
SNA,USBP,Santa Ana,CA,USA,33.67565861,-117.8682225
SNH,USBP,Savannah,TN,USA,35.17036,-88.21587
SNK,USBP,Snyder,TX,USA,32.69338667,-100.9504525
SNL,USBP,Shawnee,OK,USA,35.35730333,-96.94282833
SNP,USBP,St. Paul,AK,USA,57.16733333,-170.2204444
SNS,USBP,Salinas,CA,USA,36.66279222,-121.6063603
SNY,USBP,Sidney,NE,USA,41.10133333,-102.9852778
SOP,USBP,Pinehurst/Southern Pines,NC,USA,35.23735278,-79.39116944
SOV,USBP,Seldovia,AK,USA,59.44243917,-151.7040503
SOW,USBP,Show Low,AZ,USA,34.26527194,-110.0054075
SPA,USBP,Spartanburg,SC,USA,34.91572222,-81.9565
SPB,USBP,Scappoose,OR,USA,45.77250444,-122.8623611
SPF,USBP,Spearfish,SD,USA,44.48022222,-103.7768889
SPG,USBP,St. Petersburg,FL,USA,27.76511111,-82.62697222
SPH,USBP,Springhill,LA,USA,32.98316472,-93.41081028
SPI,USBP,Springfield,IL,USA,39.84395194,-89.67761861
SPN,USBP,NA,NA,N Mariana Islands,14.996111,145.621384
SPS,USBP,Wichita Falls,TX,USA,33.98879611,-98.49189333
SPW,USBP,Spencer,IA,USA,43.16552778,-95.20280556
SPX,USBP,Houston,TX,USA,29.50836111,-95.05133333
SQI,USBP,Sterling Rockfalls,IL,USA,41.74284139,-89.67629028
SQL,USBP,San Carlos,CA,USA,37.511855,-122.2495236
SRB,USBP,Sparta,TN,USA,36.05593278,-85.5307475
SRC,USBP,Searcy,AR,USA,35.21194639,-91.737165
SRQ,USBP,Sarasota,FL,USA,27.39533333,-82.55411111
SRR,USBP,Ruidoso,NM,USA,33.46285,-105.5347508
SRV,USBP,Stony River,AK,USA,61.789875,-156.5881861
SSF,USBP,San Antonio,TX,USA,29.3370075,-98.47114056
SSI,USBP,Brunswick,GA,USA,31.1515925,-81.39134667
SSQ,USBP,Shell Lake,WI,USA,45.73138139,-91.92066194
STC,USBP,St Cloud,MN,USA,45.54532417,-94.05833667
STE,USBP,Stevens Point,WI,USA,44.54513556,-89.53028444
STF,USBP,Starkville,MS,USA,33.43381667,-88.84863806
STJ,USBP,St Joseph,MO,USA,39.77194444,-94.90970556
STK,USBP,Sterling,CO,USA,40.6152625,-103.2646556
STL,USBP,St Louis,MO,USA,38.74768694,-90.35998972
STP,USBP,St Paul,MN,USA,44.9344725,-93.05999861
STS,USBP,Santa Rosa,CA,USA,38.50897694,-122.8128803
STT,USBP,Charlotte Amalie,VI,USA,18.33730556,-64.97336111
STX,USBP,Christiansted,VI,USA,17.70188889,-64.79855556
SUA,USBP,Stuart,FL,USA,27.18169444,-80.22108333
SUD,USBP,Stroud,OK,USA,35.78756833,-96.65862861
SUE,USBP,Sturgeon Bay,WI,USA,44.84366222,-87.42154111
SUN,USBP,Hailey,ID,USA,43.50484139,-114.2965903
SUS,USBP,St Louis,MO,USA,38.66187028,-90.65123
SUT,USBP,Southport,NC,USA,33.92925694,-78.07499167
SUW,USBP,Superior,WI,USA,46.6897175,-92.094655
SUX,USBP,Sioux City,IA,USA,42.40260333,-96.38436694
SVA,USBP,Savoonga,AK,USA,63.68639444,-170.4926361
SVC,USBP,Silver City,NM,USA,32.63654694,-108.1563853
SVE,USBP,Susanville,CA,USA,40.37684111,-120.5730033
SVH,USBP,Statesville,NC,USA,35.76526389,-80.95673611
SVS,USBP,Stevens Village,AK,USA,66.00900528,-149.0959153
SWD,USBP,Seward,AK,USA,60.12693833,-149.4188122
SWF,USBP,Newburgh,NY,USA,41.50409361,-74.10483833
SWO,USBP,Stillwater,OK,USA,36.16025194,-97.08577028
SWT,USBP,Seward,NE,USA,40.86525806,-97.10931306
SWW,USBP,Sweetwater,TX,USA,32.46736806,-100.4665508
SXL,USBP,Summersville,WV,USA,38.23163889,-80.87080556
SXP,USBP,Sheldon Point,AK,USA,62.52055556,-164.8477778
SXQ,USBP,Soldotna,AK,USA,60.47613889,-151.0324444
SYF,USBP,St Francis,KS,USA,39.76104833,-101.7958414
SYI,USBP,Shelbyville,TN,USA,35.56009889,-86.44249333
SYR,USBP,Syracuse,NY,USA,43.11118694,-76.10631056
SYV,USBP,Sylvester,GA,USA,31.55851111,-83.89573389
SZP,USBP,Santa Paula,CA,USA,34.34722167,-119.061215
SZT,USBP,Sandpoint,ID,USA,48.29965139,-116.5597681
SZY,USBP,Selmer,TN,USA,35.20295,-88.49836139
T00,USBP,Anahauac,TX,USA,29.77,-94.66361194
T03,USBP,Tuba City,AZ,USA,36.09276972,-111.3826419
T08,USBP,Tomahawk,WI,USA,45.46913889,-89.80569444
T18,USBP,Falfurrias,TX,USA,27.20683333,-98.12117083
T28,USBP,Lampasas,TX,USA,31.10672694,-98.19600194
T35,USBP,Cameron,TX,USA,30.87935556,-96.97109694
T36,USBP,Tylertown,MS,USA,31.14601111,-90.168145
T41,USBP,La Porte,TX,USA,29.66925,-95.06419444
T44,USBP,Kodiak,AK,USA,57.78083333,-152.3913889
T47,USBP,Wichita Falls,TX,USA,33.86122222,-98.4904425
T49,USBP,Big Spring,TX,USA,32.21261111,-101.5216389
T53,USBP,Robstown,TX,USA,27.77854306,-97.69052389
T56,USBP,Crockett,TX,USA,31.30696111,-95.40383056
T57,USBP,Garland,TX,USA,32.887625,-96.6836075
T60,USBP,Aspermont,TX,USA,33.17231861,-100.1976044
T65,USBP,Weslaco,TX,USA,26.17763889,-97.97305556
T69,USBP,Sinton,TX,USA,28.03925,-97.54244444
T71,USBP,Cuero,TX,USA,29.08358806,-97.26693417
T72,USBP,Hearne,TX,USA,30.87182917,-96.62222639
T74,USBP,Taylor,TX,USA,30.57194444,-97.44316667
T78,USBP,Liberty,TX,USA,30.07780556,-94.69855556
T80,USBP,Kingsville,TX,USA,27.55086111,-98.03091833
T82,USBP,Fredericksburg,TX,USA,30.24369444,-98.90952778
T89,USBP,Castroville,TX,USA,29.34192083,-98.85090056
T90,USBP,Winnie/Stowell,TX,USA,29.80411,-94.43102306
T97,USBP,Port Lavaca,TX,USA,28.65405111,-96.6813125
TAD,USBP,Trinidad,CO,USA,37.25937778,-104.340675
TAL,USBP,Tanana,AK,USA,65.17439528,-152.1093886
TAN,USBP,Taunton,MA,USA,41.87460139,-71.01687583
TAZ,USBP,Taylorville,IL,USA,39.53418583,-89.32781222
TBN,USBP,Fort Leonard Wood,MO,USA,37.74163111,-92.14073611
TBR,USBP,Statesboro,GA,USA,32.48316667,-81.73727778
TCC,USBP,Tucumcari,NM,USA,35.18277806,-103.6031853
TCL,USBP,Tuscaloosa,AL,USA,33.2206275,-87.61140139
TCS,USBP,Truth Or Consequences,NM,USA,33.23694444,-107.27175
TCT,USBP,Takotna,AK,USA,62.99270417,-156.0681903
TCY,USBP,Tracy,CA,USA,37.68910778,-121.4418172
TDF,USBP,Roxboro,NC,USA,36.28489194,-78.98422694
TDO,USBP,Toledo,WA,USA,46.47709083,-122.80686
TDZ,USBP,Toledo,OH,USA,41.56487194,-83.48226139
TEB,USBP,Teterboro,NJ,USA,40.85010139,-74.06083611
TEL,USBP,Tell City,IN,USA,38.01769694,-86.69093
TEW,USBP,Mason,MI,USA,42.56576833,-84.42321861
TEX,USBP,Telluride,CO,USA,37.95375861,-107.90848
TGC,USBP,Trenton,TN,USA,35.93245472,-88.84894028
TGI,USBP,Tangier,VA,USA,37.82513889,-75.99777778
THA,USBP,Tullahoma,TN,USA,35.38015694,-86.24602333
THM,USBP,Thompson Falls,MT,USA,47.57493556,-115.2843164
THP,USBP,Thermopolis,WY,USA,43.65828917,-108.2131542
THV,USBP,York,PA,USA,39.916995,-76.87302611
TIW,USBP,Tacoma,WA,USA,47.26793111,-122.5780997
TIX,USBP,Titusville,FL,USA,28.51479944,-80.7992275
TKA,USBP,Talkeetna,AK,USA,62.3205,-150.0936944
TKE,USBP,Tenakee Springs,AK,USA,57.77965833,-135.2184439
TKI,USBP,McKinney,TX,USA,33.17794778,-96.5905275
TKX,USBP,Kennett,MO,USA,36.23087083,-90.03466806
TLH,USBP,Tallahassee,FL,USA,30.39652778,-84.35033333
TLR,USBP,Tulare,CA,USA,36.15630556,-119.3261667
TLT,USBP,Tuluksak,AK,USA,61.09676222,-160.9684167
TMA,USBP,Tifton,GA,USA,31.42879528,-83.48787167
TMB,USBP,Miami,FL,USA,25.64788889,-80.43277778
TNI,USBP,Peipeinimaru,CQ,USA,14.99685028,-145.6180383
TNP,USBP,Twentynine Palms,CA,USA,34.13208528,-115.9458319
TNT,USBP,Miami,FL,USA,25.86180556,-80.897
TNU,USBP,Newton,IA,USA,41.67442972,-93.02172917
TOA,USBP,Torrance,CA,USA,33.8033775,-118.3396
TOB,USBP,Dodge Center,MN,USA,44.018,-92.8315
TOC,USBP,Toccoa,GA,USA,34.59376444,-83.2958
TOG,USBP,Togiak,AK,USA,59.05284222,-160.3969339
TOI,USBP,Troy,AL,USA,31.86041667,-86.01213889
TOL,USBP,Toledo,OH,USA,41.58680556,-83.80783333
TOP,USBP,Topeka,KS,USA,39.0686575,-95.62248361
TOR,USBP,Torrington,WY,USA,42.0645475,-104.1526986
TPA,USBP,Tampa,FL,USA,27.97547222,-82.53325
TPF,USBP,Tampa,FL,USA,27.91557833,-82.44926083
TPH,USBP,Tonopah,NV,USA,38.06020222,-117.0871536
TPL,USBP,Temple,TX,USA,31.1525,-97.40777778
TPO,USBP,Port Alsworth,AK,USA,60.20433333,-154.3188728
TQE,USBP,Tekamah,NE,USA,41.76352778,-96.17794444
TQH,USBP,Tahlequah,OK,USA,35.92891667,-95.00452778
TQK,USBP,Scott City,KS,USA,38.47427778,-100.8849444
TRI,USBP,Bristol,TN,USA,36.47521417,-82.40742056
TRK,USBP,Truckee,CA,USA,39.32004222,-120.1395628
TRL,USBP,Terrell,TX,USA,32.71004667,-96.26742306
TRM,USBP,Palm Springs,CA,USA,33.62789944,-116.1601194
TRX,USBP,Trenton,MO,USA,40.08351333,-93.59063472
TSO,USBP,Carrollton,OH,USA,40.56186833,-81.07748611
TSP,USBP,Tehachapi,CA,USA,35.13497222,-118.43925
TT01,USBP,Shomu-Shon,CQ,USA,18.12444444,-145.7686111
TTA,USBP,Sanford,NC,USA,35.58247222,-79.10136111
TTD,USBP,Portland,OR,USA,45.54936889,-122.4012519
TTF,USBP,Monroe,MI,USA,41.93990639,-83.43468306
TTN,USBP,Trenton,NJ,USA,40.27669111,-74.81346833
TUL,USBP,Tulsa,OK,USA,36.19837222,-95.88824167
TUP,USBP,Tupelo,MS,USA,34.26810833,-88.769895
TUS,USBP,Tucson,AZ,USA,32.11608333,-110.9410278
TVB,USBP,Cabool,MO,USA,37.13244083,-92.08396167
TVC,USBP,Traverse City,MI,USA,44.74144472,-85.582235
TVF,USBP,Thief River Falls,MN,USA,48.06550028,-96.18336083
TVI,USBP,Thomasville,GA,USA,30.90155194,-83.88133556
TVK,USBP,Centerville,IA,USA,40.68390306,-92.90103333
TVL,USBP,South Lake Tahoe,CA,USA,38.89388167,-119.9953347
TVR,USBP,Tallulah,LA,USA,32.35160639,-91.02768917
TVY,USBP,Tooele,UT,USA,40.6122725,-112.3507719
TWF,USBP,Twin Falls,ID,USA,42.48180389,-114.4877356
TWM,USBP,Two Harbors,MN,USA,47.049225,-91.74514167
TXK,USBP,Texarkana,AR,USA,33.45370806,-93.99102
TYL,USBP,Taylor,AZ,USA,34.45283333,-110.1148056
TYQ,USBP,Indianapolis,IN,USA,40.03064972,-86.2514375
TYR,USBP,Tyler,TX,USA,32.35413889,-95.40238611
TYS,USBP,Knoxville,TN,USA,35.81248722,-83.99285583
TZR,USBP,Columbus,OH,USA,39.90081778,-83.13719361
TZT,USBP,Belle Plaine,IA,USA,41.87877778,-92.28456944
TZV,USBP,Tompkinsville,KY,USA,36.72978,-85.65191556
U02,USBP,Blackfoot,ID,USA,43.20925,-112.3495861
U03,USBP,Buhl,ID,USA,42.59157139,-114.7967178
U05,USBP,Philipsburg,MT,USA,46.31936972,-113.3050642
U08,USBP,Overton,NV,USA,36.56803,-114.4433133
U10,USBP,Preston,ID,USA,42.10690806,-111.9125389
U14,USBP,Nephi,UT,USA,39.73884333,-111.8716011
U25,USBP,Dubois,WY,USA,43.54834722,-109.6902611
U30,USBP,Temple Bar,AZ,USA,36.02054056,-114.3352461
U34,USBP,Green River,UT,USA,38.96136167,-110.2273619
U36,USBP,Aberdeen,ID,USA,42.92102222,-112.8811053
U42,USBP,Salt Lake City,UT,USA,40.61954,-111.9928858
U43,USBP,Monticello,UT,USA,37.937215,-109.3465053
U52,USBP,Beaver,UT,USA,38.23071,-112.6753497
U55,USBP,Panguitch,UT,USA,37.84523333,-112.3918731
U59,USBP,Driggs,ID,USA,43.74193056,-111.0978608
U68,USBP,Cowley/Lovell/Byron,WY,USA,44.91167028,-108.4455092
U69,USBP,Duchesne,UT,USA,40.19190167,-110.3809886
U70,USBP,Cascade,ID,USA,44.4937825,-116.0162422
U76,USBP,Mountain Home,ID,USA,43.13125278,-115.7295944
U77,USBP,Spanish Fork,UT,USA,40.14162139,-111.6613125
U82,USBP,Council,ID,USA,44.7498875,-116.4468092
U96,USBP,Halls Crossing,UT,USA,37.44221444,-110.5695836
UAO,USBP,Aurora,OR,USA,45.24713889,-122.7700556
UBE,USBP,Cumberland,WI,USA,45.50597028,-91.98108694
UBS,USBP,Columbus,MS,USA,33.46539667,-88.38031639
UBX,USBP,Cuba,MO,USA,38.06877667,-91.42885694
UCA,USBP,Utica,NY,USA,43.14511944,-75.38385889
UCP,USBP,New Castle,PA,USA,41.02533778,-80.41337194
UCY,USBP,Union City,TN,USA,36.38025,-88.98547778
UDD,USBP,Palm Springs,CA,USA,33.7484375,-116.2748133
UDG,USBP,Darlington,SC,USA,34.44919444,-79.89036111
UES,USBP,Waukesha,WI,USA,43.04102778,-88.23705556
UGN,USBP,Chicago/Waukegan,IL,USA,42.42216,-87.86790694
UIL,USBP,Forks,WA,USA,47.93714444,-124.5612497
UIN,USBP,Quincy,IL,USA,39.94262417,-91.19445611
UIZ,USBP,Utica,MI,USA,42.66389361,-82.96542583
UKF,USBP,North Wilkesboro,NC,USA,36.22284028,-81.0983375
UKI,USBP,Ukiah,CA,USA,39.12595722,-123.200855
UKL,USBP,Burlington,KS,USA,38.30248472,-95.7249575
UKT,USBP,Quakertown,PA,USA,40.43521194,-75.38192861
ULM,USBP,New Ulm,MN,USA,44.31957306,-94.50230778
ULS,USBP,Ulysses,KS,USA,37.60375278,-101.3733889
UMP,USBP,Indianapolis,IN,USA,39.9352025,-86.04495333
UNI,USBP,Athens/Albany,OH,USA,39.21096222,-82.23142583
UNK,USBP,Unalakleet,AK,USA,63.88835917,-160.7989517
UNO,USBP,West Plains,MO,USA,36.87813889,-91.90269444
UNU,USBP,Juneau,WI,USA,43.42658333,-88.70322222
UNV,USBP,State College,PA,USA,40.84927778,-77.84869444
UOS,USBP,Sewanee,TN,USA,35.20397028,-85.89858889
UOX,USBP,Oxford,MS,USA,34.38431528,-89.53530972
UPP,USBP,Hawi,HI,USA,20.26525583,-155.8599875
USE,USBP,Wauseon,OH,USA,41.61033333,-84.12552778
UTS,USBP,Huntsville,TX,USA,30.74688667,-95.58716667
UUO,USBP,Willow,AK,USA,61.75441667,-150.0516639
UUU,USBP,Newport,RI,USA,41.53243972,-71.28154389
UUV,USBP,Sullivan,MO,USA,38.23343056,-91.16433333
UVA,USBP,Uvalde,TX,USA,29.21135028,-99.74358306
UWL,USBP,New Castle,IN,USA,39.87585167,-85.32646806
UYF,USBP,London,OH,USA,39.93272694,-83.46200361
UZA,USBP,Rock Hill,SC,USA,34.98783333,-81.05716667
VAK,USBP,Chevak,AK,USA,61.53363583,-165.5837322
VAY,USBP,Mount Holly,NJ,USA,39.94289056,-74.84571944
VBT,USBP,Bentonville,AR,USA,36.34571528,-94.219345
VCB,USBP,Vacaville,CA,USA,38.37675167,-121.962455
VCT,USBP,Victoria,TX,USA,28.85255556,-96.91848722
VCV,USBP,Victorville,CA,USA,34.593225,-117.3794667
VDI,USBP,Vidalia,GA,USA,32.19255556,-82.37194444
VDZ,USBP,Valdez,AK,USA,61.13395028,-146.24836
VEE,USBP,Venetie,AK,USA,67.02269444,-146.4137753
VEL,USBP,Vernal,UT,USA,40.44090167,-109.5099203
VER,USBP,Boonville,MO,USA,38.94577556,-92.68277139
VES,USBP,Versailles,OH,USA,40.20441667,-84.53191667
VGT,USBP,Las Vegas,NV,USA,36.21166667,-115.19575
VHN,USBP,Van Horn,TX,USA,31.05784417,-104.7838056
VIH,USBP,Rolla/Vichy,MO,USA,38.12743222,-91.7695225
VIQ,USBP,Neillsville,WI,USA,44.55812861,-90.51224694
VIS,USBP,Visalia,CA,USA,36.31866667,-119.3928889
VJI,USBP,Abingdon,VA,USA,36.68711028,-82.03333583
VLA,USBP,Vandalia,IL,USA,38.99130556,-89.16622222
VLD,USBP,Valdosta,GA,USA,30.7825,-83.27672222
VMR,USBP,Vermillion,SD,USA,42.76528917,-96.93425472
VNC,USBP,Venice,FL,USA,27.07161111,-82.44033333
VNW,USBP,Van Wert,OH,USA,40.86472222,-84.60944444
VNY,USBP,Van Nuys,CA,USA,34.20980972,-118.4899733
VPC,USBP,Cartersville,GA,USA,34.12313889,-84.84869444
VPS,USBP,Valparaiso,FL,USA,30.48325,-86.5254
VPZ,USBP,Valparaiso,IN,USA,41.45396667,-87.00707139
VQQ,USBP,Jacksonville,FL,USA,30.21867306,-81.87666444
VQS,USBP,Isla De Vieques,PR,USA,18.13551806,-65.49182583
VRB,USBP,Vero Beach,FL,USA,27.65555556,-80.41794444
VSF,USBP,Springfield,VT,USA,43.34362889,-72.5173125
VTA,USBP,Newark,OH,USA,40.024675,-82.46182194
VTI,USBP,Vinton,IA,USA,42.21862611,-92.02592806
VTN,USBP,Valentine,NE,USA,42.85767194,-100.547355
VUJ,USBP,Albemarle,NC,USA,35.41669472,-80.15079556
VUO,USBP,Vancouver,WA,USA,45.6204525,-122.6564883
VVV,USBP,Ortonville,MN,USA,45.30566472,-96.42442278
